network_traffic_volume,number_of_logins,number_of_failed_logins,number_of_accessed_files,number_of_email_sent,cpu_usage,memory_usage,disk_io,network_latency,number_of_processes,label
75.77967600475087,8,0,11,2,35.27438651859997,46.837479220181294,298.3672048129845,10.078618397486931,56,0
86.96327784395682,4,0,10,9,13.889972321148324,83.53141152135441,303.2147439293791,8.175348971867285,47,0
100.94797342632828,2,1,6,3,20.801018295538462,62.13966355896951,347.343073082309,9.075001693600061,59,0
82.79173269432096,3,1,9,2,28.51821466501771,87.20976376268214,262.6391345756628,10.685706931563296,63,0
92.30888911540349,4,0,6,6,21.13334965315625,42.54555300619248,257.682650424367,13.636928756763186,47,1
120.1258561842888,6,1,9,5,21.8440822878085,48.72550104667779,361.83098710714876,9.031960753607443,60,0
88.46216260953702,9,0,18,1,26.501373369235626,30.01811352085029,276.8677629059351,11.609574887054798,48,0
116.71384224130284,3,3,14,1,36.495813316461735,37.85649796865641,236.8482323211467,9.34388709864648,62,0
77.40586290684763,5,0,7,4,26.572822231218556,78.5286972299375,275.7435028950065,10.220937511772272,44,0
110.59608355830565,3,1,10,0,40.784261944729465,42.16948565237365,283.49736323779996,13.030793498527185,44,0
128.83137241315802,2,1,7,1,20.022422173406454,78.78921950216689,377.74813638628825,11.528585162840866,44,0
50.56710999745421,4,1,9,1,17.480777395265473,31.349566089801645,346.24131061883685,7.517401454518087,40,0
84.06209489059046,9,2,12,2,49.26345405721134,34.19796448890085,357.3760308316121,8.855049952376818,53,0
111.5414425436108,4,3,7,6,23.420418723344888,44.881531684648685,340.9986821173393,12.512442688882718,36,0
95.93909227914014,5,1,14,2,16.8908799292784,49.04375117481233,347.3121835807657,10.283756085256991,53,0
107.42291746742617,8,2,9,8,12.579460582281698,63.84630938675194,265.5958936709841,7.7023197607682725,48,0
87.92029626568359,8,2,9,2,40.75103453808939,56.76155625779399,290.0698922323258,8.362095110052557,52,0
101.731795749458,5,0,9,1,26.58695485339941,43.755271139839586,250.50423434882256,11.406987045422344,50,0
96.88645529215842,3,2,10,3,27.462902649336016,48.00026290222841,289.47559847314835,11.98882056243526,41,0
123.35564123319614,9,1,14,2,28.407982884133602,45.2140562032295,334.20524954673704,10.035710602964349,44,0
105.08841686602426,2,1,11,2,40.12942884669781,36.280193970114055,306.72916424061236,14.950627601872204,35,0
106.75205324150404,8,1,12,1,28.204701660240797,36.68055595097567,365.5740409480147,11.648304726911277,47,0
91.76246067755065,7,2,15,4,53.44053778832626,65.41825837150114,242.92921038863904,9.5130378607342,59,0
90.24787551855013,6,0,7,3,31.337605740542294,22.577526081092902,325.01191753491196,8.368587903801311,50,0
91.34883624360758,9,0,14,1,40.61784766958321,74.26038046167582,237.5848599065341,8.050231390721917,48,0
107.88904284756593,3,1,7,2,38.052398579044066,44.85508661596652,304.7088234586821,10.670842640960739,43,0
91.58031038359474,6,0,7,2,29.635526797419622,38.412370904117594,337.01667112782394,9.022445910173186,41,0
105.79549713792827,7,1,9,2,24.130290139795367,61.09638936045904,289.27487165878904,13.34748750796685,57,0
141.50801597290877,7,0,10,4,33.31963928566554,72.27824876220676,327.5563302043478,12.932623605835719,57,1
117.42249406863385,5,1,13,8,35.10098731207273,66.76448662405936,252.0133832583533,11.266133094994455,62,0
93.47952935664318,5,1,12,5,24.274139518734728,57.52778074039836,216.81550109018085,7.642007654086209,56,0
124.02427844327889,1,2,17,2,31.66338865950656,66.30295234582753,327.85148112439015,8.655562254895191,52,0
91.83849253956897,7,0,14,4,42.36204978259596,24.25253634284201,387.2005117037866,12.511355051482202,59,1
59.23750929644292,4,1,12,2,50.699477390696785,42.17254187767777,250.1977529915054,8.873867600409795,64,0
79.83827378165192,7,2,7,3,38.543693203494215,36.33244909962733,361.10970900533977,12.244283467839049,52,0
62.58416157948289,5,0,5,3,48.62759686380282,68.36958096822762,302.17117044082056,10.949207846069521,40,0
92.96973031917383,5,0,11,6,23.706257887935443,44.2478297161417,233.2154239153462,10.103435769626374,56,0
100.36836758379103,3,1,12,7,37.01882252059294,62.68109835173083,243.42473493239186,8.594334374129119,40,0
133.52874624550566,5,1,10,3,43.385195085812725,58.03785413732957,300.7892386680325,9.811512312950496,58,0
106.53854747528325,5,2,16,3,21.03666667028004,37.06539595754478,279.7768856037948,10.379295909749796,42,0
95.61798942382272,4,2,20,2,25.144098879549908,41.19562685035574,234.35435116208805,12.065077796602242,54,0
116.58811162366979,3,1,8,2,47.3790476183525,69.40726536222088,215.29803593872975,8.22852879873249,53,0
55.7772938198423,3,1,12,1,20.249011442130602,38.3677602697338,257.6640336036747,9.474366314947769,49,0
104.71229116217131,5,4,10,4,16.588699673442893,51.873014152932186,309.6904504165559,10.08964626386457,64,0
115.41730387773933,10,3,12,3,45.279815736395115,38.26188070510332,299.6799623698431,11.32535671537233,52,0
70.42827508440317,2,2,9,1,41.96763224980438,45.290717196262094,274.9381021249961,8.183071324954446,63,0
122.87508086413858,5,1,6,4,34.32120243983769,49.307570840450424,310.0943597145741,7.36686041422557,54,0
106.76992814988829,3,0,9,1,29.542892453541725,38.25700234553763,352.0013359931344,11.3479303034201,51,0
91.69424172198397,4,0,13,5,25.61475494395018,35.593295690241774,319.7063255217074,6.964101770106593,60,0
112.6556373221257,6,1,9,4,32.81948873809051,54.29410005166164,293.934566430521,12.569959429524337,58,0
145.41385715608791,3,2,13,3,45.7980695740155,37.328938868132354,346.40360033303443,9.688147805034184,59,0
103.6373251011699,4,1,7,5,32.38566126142076,37.84013666451991,252.00748488918526,6.904937835451108,40,0
104.96441172600672,4,0,7,0,51.66959267246966,35.91420284447044,288.75402302223245,9.039159561193012,50,0
90.81278200919512,5,2,9,1,21.020580143597698,48.831379305030225,289.9456032199816,10.758247266138474,40,0
83.00311261070416,8,0,9,1,29.803192456717305,64.15552451599761,238.15233707785774,8.934597824890044,55,0
116.60671633088491,5,1,9,4,26.269413323360844,72.597929544684,279.0062918857821,10.040059497648695,43,0
82.87832348182266,6,0,10,2,19.14858456837667,39.11122871009332,196.25201595523487,11.480156731410574,45,0
101.43132474438785,3,0,6,6,28.469162669903447,82.25466189996817,395.60890238314767,9.59561932922476,50,0
90.44685106469767,4,0,7,1,34.1732930166044,34.92942708939806,253.12931057818435,8.125884647067732,47,0
109.57959651492784,5,0,8,4,35.2423017995203,66.25322784991805,379.30570657106557,9.402032005256318,58,0
106.67324210573896,6,0,3,4,51.704521789445565,39.17455318976836,301.90422528597463,12.82968027291852,49,0
120.75079888515799,7,1,12,1,34.6446746972356,36.93615095194984,328.24320660779796,13.370128690666368,40,0
89.79967202290506,5,0,13,2,41.50136803679616,38.82865764823417,275.5600100824534,5.96014765211545,55,0
94.60250129413258,2,0,11,3,30.66094246298976,49.21328450526321,310.3964845980837,12.182055818382954,53,0
80.42472568435386,6,1,10,8,46.78055600452595,58.69958256550416,332.5244819994218,10.500295432070713,43,0
91.11413479847776,4,2,10,0,53.984492855880696,60.048020568572326,333.2276207197091,11.8479653582403,51,0
107.54600986089704,2,1,9,1,35.3108513097595,35.84022476978168,338.73866950371786,8.899023479464741,52,0
115.13977233290704,4,1,7,3,20.073409845484186,35.155110687330975,281.5833644980412,6.463472980997028,58,0
81.5566935164475,2,0,8,1,24.511949772228316,36.250419599546795,275.98201637543224,11.168977577294923,48,0
117.3921184021132,3,0,13,4,32.81934303205162,48.32968396421733,220.29118373661981,8.118045477434567,61,0
127.11275717609902,4,1,18,4,34.56498035250646,46.84766593713688,326.1609505588468,7.223415137030296,47,0
108.26869806447402,7,0,15,0,36.98425134384372,35.74736806895308,354.1189355661721,7.363197235053067,49,0
137.53591625116132,5,2,12,1,34.60197681230041,54.04405541094866,380.79908399589647,11.201827564830669,45,0
84.52421601792854,5,0,7,6,30.069849162559386,83.93853212502978,315.2586317290254,10.278904932058394,41,0
75.10690593377166,7,2,12,5,23.638015587978714,42.42926807247273,261.67601135457153,11.564932043749348,45,1
64.42559502191443,9,1,13,2,34.011382612642294,43.497322681947,215.1451928355272,11.33815050899273,40,0
129.92088622978366,7,1,13,3,48.54987357480657,58.39492355486553,352.0833366541675,9.158132870832468,60,0
113.08731312708116,6,1,6,7,40.19928605427755,41.61775562394808,210.18617166112324,9.859052852245089,55,0
98.8883065817909,6,1,9,1,35.34703949636198,60.03446722577274,282.96979611281165,8.977124942434921,49,0
105.59937252639641,9,2,13,4,40.29566923822751,39.22185939831439,288.78465860281773,9.579344454269018,52,0
77.49021905403247,2,2,8,3,26.289359710991477,77.48179411365952,296.527243107449,8.065490524037868,62,0
148.91503959233654,3,1,8,2,24.917348539166795,55.17162458888442,301.790130001792,10.78096858774867,54,0
102.58442363950455,9,0,13,2,22.52214895634018,40.69965576384933,306.90737781837873,12.150241497963513,52,0
102.18789589209786,3,0,11,3,28.74713377230562,41.16962450796089,179.2318368960735,8.366773940358026,60,0
114.51533247797384,8,0,12,6,25.7799410329092,42.29300370937948,300.73279549350633,12.562539290802686,50,0
109.62018463473427,5,0,7,4,42.08274740652139,70.5912449937331,188.52122129440613,10.227042992955884,36,1
104.47768048558262,4,1,10,1,25.246765823178112,30.96873488598075,336.61090365454976,10.482157952811626,59,0
84.19051089109377,9,2,17,3,21.972782837750835,39.98087494310743,272.2437422098194,6.601140960784964,49,0
109.42936714271991,2,3,12,3,49.42577178830632,41.57509164611861,192.14816373883247,6.385475380868532,43,0
137.6404899295007,5,0,14,1,25.486247689186563,49.76468049864593,259.2897661307312,10.288232725559364,53,0
126.90840092309955,10,4,7,2,31.53528457250351,45.93335461029808,271.4962330407673,11.579464249264015,64,0
131.86373253278794,5,1,9,1,34.513228247434114,27.63158252914306,359.53498087775023,8.657239112710094,50,0
89.7756864713763,4,0,11,2,18.633068810791848,44.002659746067984,309.83188708751226,13.340187801166179,50,0
80.20790359482838,7,1,14,4,42.354837695030696,48.50673975222547,317.222247217529,11.469871948508631,60,0
97.48426159800704,3,2,14,0,36.371190404112276,40.57853247380325,359.06108171103006,8.18331749658403,42,0
101.11449824577389,6,3,6,2,45.583840118807814,60.30163233571497,295.1927856037755,10.061697334107015,51,0
121.88383036941897,3,0,16,0,23.207780627818998,63.791126431304704,337.70939805162016,14.953858267446824,46,0
66.15070740570361,3,1,10,5,30.9912579247616,48.82419950405911,334.1930556965996,7.514871994400589,53,0
130.59100638921228,4,0,11,1,30.393557549941953,53.45812380276094,235.67652532152937,11.056539877830211,38,0
96.83984202842021,1,1,8,1,32.638884943500216,17.58416003976094,373.6491788814915,9.354510894553314,57,0
91.4623786010516,2,1,12,1,15.453852514228391,43.683458417572524,228.98491099646526,11.413792581837024,60,0
79.75791249479664,4,2,13,5,31.108363786922222,65.0723253763687,345.8683324738924,12.534547292636763,66,0
66.90286656268461,5,0,17,2,15.735360885762548,43.648451252310835,224.14634815471837,9.227525822577265,51,0
116.46341167923829,8,2,5,2,33.583340711969214,38.941074854120586,330.06183940758365,12.237824543414348,53,0
101.46635934376808,7,0,10,2,8.713508754814804,84.16533389046396,393.0957439075086,14.442406788543922,52,0
74.20078200517892,7,0,4,1,11.484131657094135,77.28615785293708,289.3510671724894,10.132549474688469,50,0
74.09842455872769,2,3,11,2,38.18548716439999,57.013623687232354,287.18221785734266,11.569777374988371,51,0
93.28430601419744,6,1,15,1,24.53161544805217,67.08365917220071,330.52199996584244,8.81911845959345,46,0
133.38043050578784,8,0,9,8,20.12141926367759,16.610968730628834,283.53017720187285,10.038518618062424,52,0
94.8081729727279,6,1,9,10,42.70845621075548,38.1867283905694,390.9139351871411,9.646649814583515,44,0
69.93714093763788,4,0,9,3,33.27626217328415,42.950631902402726,309.60961247293477,11.593871851317191,61,0
95.08513871828112,4,1,10,3,38.72090195533784,46.460298516995806,283.9915245889637,12.40935187151385,42,0
94.54552860504658,4,3,3,5,28.337579276791697,42.650839685390565,272.98572360521587,9.780690301765082,45,0
46.06226714116857,1,2,13,0,56.79628693900003,11.749605627254802,253.35257649134897,13.067245691465846,48,0
98.91410266964375,6,0,14,2,23.95486139440205,55.7903692806284,268.6122506621255,13.060094883123258,56,0
95.38130939582643,8,0,14,3,47.44495549359888,58.1548119242091,282.4663303170702,11.693707486359802,52,0
113.92412729626837,7,2,11,1,29.38633959900087,74.02848187384973,275.618046325071,8.967946936556544,57,1
136.9791218989069,7,2,4,0,13.454896050872541,38.17536102837555,267.0912362931448,8.776342366520195,69,0
122.53130059095514,6,1,6,1,34.82848745748109,36.94755263330147,404.942061517622,8.375237290619923,47,0
94.62222618890338,6,2,10,2,33.147625614551636,9.800232710532967,248.4952461755255,11.898332140476322,51,0
77.86948182516659,4,1,13,0,19.486781857607703,45.596497451136706,307.33162938230873,7.576463585021271,59,0
151.4671960649972,3,1,11,6,20.777807228652854,63.516676715932576,329.6260504880436,11.353675308222014,57,0
101.18436868028977,6,1,10,5,29.753023569150077,40.82348206710921,331.50539977918663,7.837781304351774,44,0
100.27858583825892,3,1,14,3,33.497478152479815,82.15167227815472,297.0696462108764,11.647092239683946,54,0
99.51749825779993,10,0,14,3,5.293367171205993,46.15107746315715,287.9648714076345,10.034439165461121,54,0
103.9616952153571,5,3,5,1,40.53121452523803,52.204884264328335,322.5773745619753,12.667277123719655,57,0
97.11279176152115,6,3,11,2,25.055020261850224,29.553453791276095,313.32608249891,12.282909156642543,54,0
88.52675986239527,6,3,12,6,16.682525156018237,54.308305177629194,287.0520582616243,12.870130824004223,64,0
89.06282117519216,4,0,8,2,39.41066551451931,20.31020307720957,221.90607141377848,12.921637436578226,54,0
99.34493459568003,6,1,12,5,29.76382020581544,60.405469325197174,276.60381388333764,10.287261667976395,59,0
89.1315045773247,5,0,14,5,42.16165776782255,60.86642264353118,242.6724918146271,7.682413867150791,48,0
85.74308434645671,3,0,14,2,34.379522629797556,70.38937136504765,266.6420224966837,7.894953890005243,66,0
102.12860455383793,2,1,7,5,29.98485497051954,34.70046921848467,301.661161925848,5.826302941368125,48,0
94.90045565158289,3,1,9,5,28.47270055019844,52.40843177446129,317.9368071998308,7.832668333143813,47,0
130.0798597716538,2,0,15,4,34.82712760556138,58.45724839079756,389.0226375646203,10.137647315409298,53,0
46.980603832139764,8,0,11,4,25.864687411906697,56.63422457495465,273.12968105480934,8.880691638349676,43,0
121.83013703844924,7,0,8,1,21.474274112535007,37.02051087297723,338.7312817637575,9.639728791180298,49,0
124.92170384995258,4,2,8,0,36.09909122654644,14.120271656657899,315.2980012218918,10.985430838922802,50,0
58.53219535183701,3,1,7,1,28.555121585555707,55.204404453267216,364.7998835319895,9.391869483868485,47,0
93.14624811839303,3,2,9,1,30.33567648069006,47.71250482535121,328.8114359797813,7.756342399174832,44,0
92.57118268008418,6,2,10,4,40.893798361546075,41.499941105578394,249.5759286356842,9.893532664873137,49,0
71.84976610564357,5,1,8,1,28.86123392264259,61.459180455731996,213.84769853543844,8.20301902645431,45,0
84.4436662481825,1,2,10,4,30.150339255417904,49.3262069276835,315.56308498337523,9.458427006041873,55,0
77.78848309068343,8,0,15,3,24.00350488549068,30.21207420848301,273.57745010498047,12.685553928846007,53,0
135.04540886847246,9,1,6,1,34.30739933981851,21.028215663556676,250.98431270247013,9.45898939180765,53,0
118.71356786294922,4,1,11,7,33.49827912680088,33.06555102300252,236.6211147733461,13.541915106695491,42,1
125.43110189988317,7,1,7,2,39.00775131790558,85.8951844215018,308.0487748793578,12.86327197387594,64,0
114.4334412808647,3,1,12,7,24.208711629931237,60.8416516089916,375.38538496566827,8.841389382841914,52,0
77.41896457565542,7,1,16,3,25.421830304098144,52.82918512962517,279.5663827146979,7.777752467168449,46,0
89.50959467440452,5,2,10,4,37.92137399145469,47.27508609221293,329.5135155537661,9.894891676159613,62,0
109.78749122455837,6,2,12,3,32.522130033628635,46.28910590078846,294.88668248912035,12.306655526793778,59,0
75.55744382216109,8,0,14,3,20.937818738073055,67.50793975038643,235.53089554483034,9.019618187542623,49,0
114.25996860344776,2,2,8,2,43.065540677345005,42.64106387144852,336.7405671755209,11.816180596524278,64,1
95.1934920368373,4,0,2,3,13.01549431599749,58.65380616026439,245.26539779863143,12.416879978272176,53,0
92.50358384900805,9,0,14,3,37.84284753263752,44.77358074562609,301.0813315296782,8.451948699274789,47,0
114.21919936406982,4,1,12,4,17.347879640018036,79.10234947752593,282.92397924973477,8.647897823422825,55,0
108.8852662297208,4,2,14,2,48.85788516485527,61.13432761367456,344.65387172828457,11.425324064254013,57,0
92.7806766836184,3,1,14,1,14.554002730943767,68.68335222025439,247.09245037646565,10.303695099283141,49,0
123.18659606728497,4,1,7,3,41.52250651872748,41.23385337967642,319.543495390098,8.627876946912643,57,0
78.37873344800205,4,2,10,5,29.18365639988756,65.87204168851133,258.01012963256494,9.295639103760825,60,0
112.31871213888527,6,0,11,5,26.33397430161256,45.31133861907964,274.4447393835608,9.858960894545161,51,0
111.86202515936768,7,1,12,1,31.853966564677613,51.65052235899274,118.2399886229949,6.870291150089079,31,0
93.80907121372019,3,2,10,1,36.31900339157813,74.52571505929188,404.60492858089543,11.53128621296539,38,0
106.52266044484236,6,1,18,5,20.955994976691304,34.35837414865371,327.5278466413116,9.042615622121618,51,0
74.97772847229393,8,1,12,2,21.842122748314278,53.048715969581,261.6326257030918,4.432567552403802,45,0
118.48054038413802,7,0,15,9,36.49604865112886,56.5700788777809,243.76721558335032,9.952258063381095,46,0
96.30195727114022,3,0,10,1,12.926570463504,57.80006571201215,275.217562356033,8.516857482212984,49,0
89.54553958961921,4,1,6,5,24.157709068079146,43.23823260359802,335.8439767409726,13.377644384605354,52,0
120.98018451673778,6,1,14,7,60.4068695415944,81.29396151212123,205.39575372075373,8.829109958160064,39,1
85.91312618914482,8,1,8,4,20.31987035410719,30.576021719896097,292.9207790352831,7.804713272842778,51,0
71.83077407272881,3,0,9,4,41.47802791759753,71.88328082948703,388.5320936231337,11.015865339924032,46,0
68.86741652952193,4,1,11,2,24.14049231286188,68.22598408387458,243.3026832016098,8.679105263984834,50,0
112.12019902691279,3,1,11,5,35.09045144797144,78.51333184405527,304.0192519381828,8.441087597495535,50,0
74.39141295007434,8,1,9,4,36.54355690596218,26.176593519382696,410.1654907628879,11.019002765648812,61,0
135.0958836396873,1,0,9,7,41.289567351829476,36.967527681654346,331.6075814845386,7.919065384220868,55,0
58.36141184232556,3,0,11,3,27.997461731872242,72.37914588742461,306.29619102427273,7.085452683601094,45,0
133.92912736580075,7,2,13,5,49.88884638754853,21.844412680545368,325.33182274545015,13.451996004188674,52,0
104.22034934405237,5,0,3,5,24.1066343541482,25.90311648439379,279.95673324951485,11.15899747520129,50,0
98.06573776259215,9,1,10,2,32.3422041359956,42.67538319932763,364.981564265172,9.47158143001127,56,0
89.10161826382101,5,2,8,4,32.452769322176074,52.87990682933401,280.0334988549894,9.993045580596128,50,1
107.98272228704141,4,0,9,2,18.780318800505846,73.88337610473162,202.04091956320116,11.011728716232312,59,0
99.24730595150304,5,2,8,4,27.141277450208793,47.22101127604463,280.434844802977,11.946674899226842,53,0
122.06603764033042,7,1,9,0,31.615134992384075,40.87641277903191,251.66327350616484,8.488049417369977,47,0
102.28455297324079,3,0,6,3,25.678789568705803,54.670849065446404,285.94029939012853,10.732293051931364,44,0
103.00603522923755,6,0,9,5,54.40923965456535,57.043947249416014,287.04579704596847,8.986591647579523,37,0
92.72775575572288,7,0,12,3,21.613763264004692,56.61859733255407,359.87115999024536,9.622037510974751,53,0
98.86108752557865,4,2,15,2,41.79424468140428,47.330206880729826,334.7646363332193,10.321385734929809,54,0
106.15603537784118,4,0,9,2,38.56459813148786,20.673708291227754,313.1632743787698,9.986642853894656,47,0
65.7966321468675,4,1,10,5,29.861378654957285,36.23576016340502,299.85272943337026,11.471133796605145,55,0
73.03629155788573,3,1,8,1,21.34790946147753,71.30406627901193,247.0570995571003,10.974173118231189,46,0
114.8652818804543,4,1,13,1,22.3174467960823,52.806034069648994,190.94123811671614,6.983661581255644,49,0
103.41730876255883,2,0,12,3,24.8203270078349,45.162168213394146,305.65800056963917,7.284353585869116,43,0
96.32033327294641,7,0,13,4,12.142587180537369,66.77252822560962,339.73206017868296,9.260566630481414,55,0
100.36867866130787,6,0,8,1,19.965345742007095,33.04825051446578,294.5833058377705,13.65725052488365,73,0
106.95163410723342,7,1,11,7,15.175234846363574,46.61977799430488,273.257283860665,8.296816334996794,53,0
89.20480639381277,5,0,16,1,43.45875003177717,52.066376077610556,323.2251082607106,9.583554580774495,36,0
84.43390549195375,4,0,13,2,36.184623923882185,43.379337450580564,295.8333899687826,8.927307946086955,50,0
103.91690510195363,5,1,12,2,37.85974098865461,51.51144234352398,384.28720959869804,8.89191123182384,55,0
80.43254444769936,4,2,9,5,35.888319515419475,47.18459102867352,361.6364171034142,10.35647948781011,43,0
108.16505511428943,7,3,14,3,31.669676233341633,29.009854283211876,347.97540285116645,12.801554552391302,40,0
65.9483279152432,5,0,9,2,44.606803321291366,52.722168228185836,337.88670571049516,10.911936799761179,55,0
120.58311274651288,6,0,13,4,23.892373442682626,30.07472312730699,235.49162927742714,8.392938077145816,58,1
109.45194964826086,5,2,8,2,31.06669655367045,52.48422687645083,333.14968510263,15.506459021606414,42,0
105.12059468627751,2,0,11,2,37.47058827824123,70.61203736225164,318.81629788232874,10.15714644192225,45,0
119.65381967891028,4,2,8,5,16.78790768143871,45.784652040859186,330.32123641955815,8.845558087235773,48,1
133.30948888925153,4,1,7,2,60.96588896142549,32.42775305043521,324.63047434065265,12.824192749355179,47,1
120.2874013003626,6,3,10,4,30.285657627775862,48.09518280192529,322.6381293924033,9.061858764112364,54,0
63.182515373367096,11,2,9,0,31.419894505755927,37.520433378822034,435.0433234774797,13.325827309974885,59,0
74.40846066528597,6,1,14,8,42.56878031674922,58.917635039472046,296.19071650240403,8.258714418066667,57,0
87.50362844608642,8,1,16,1,39.149553330102236,47.780168787157194,346.81686904146653,12.860060777842738,48,0
100.52182100421668,5,1,12,5,30.38078019396459,75.6464487749686,276.45050948679983,10.402095328563389,49,0
110.35318040938246,3,0,7,2,31.30129438098042,67.44484393516007,339.5320791943836,12.582104465404868,42,0
85.48512373693069,5,0,8,5,14.95851469052021,47.70379243277896,346.9659945116228,13.80353141740309,48,0
103.73533528954157,1,0,4,1,24.43534222150024,60.73413601959636,318.2213038567674,7.734785418957492,37,0
84.89234135293356,8,0,10,4,35.172102161589606,44.10145386255732,383.462347118825,12.551543641516645,56,1
87.76964394016103,6,1,16,3,34.43892839042886,50.50935327747752,255.78619818197913,7.18219219114919,51,0
71.86677806303555,4,1,16,3,42.21165750004087,44.57848705474532,275.6389529165889,7.905631289503543,43,0
81.53533507778192,7,2,11,2,28.794989417766754,61.49683939774563,310.61900430117447,8.393181080415125,44,1
72.96630788767332,1,0,13,2,16.12713486569134,71.49482415064367,344.0403426742111,11.007273272355722,35,0
80.48253494045335,7,1,5,2,40.56730430775678,61.97972310786715,308.97147606474664,10.06603175386972,44,0
121.07283593215679,3,1,8,5,44.360893461820154,63.82904901928033,364.2879518255283,9.665727831674328,39,0
81.01202222336114,9,0,11,4,38.9824457285623,63.84550155853594,266.91550645168405,10.292470558044721,52,0
152.64764129674782,4,1,7,2,28.363663291425087,58.268838835020645,242.97107552557227,11.182579178586945,51,0
109.86635801761778,2,0,6,4,40.44386051876579,32.91070761184598,315.40641682682525,11.336496247882705,54,0
103.69672247389748,4,0,14,6,64.28910478008214,75.5145727912475,296.1409861943152,12.188333671230263,47,0
82.83284439637573,6,0,7,6,31.151523144404756,77.06616240047637,327.143186017911,13.64006962553488,46,0
114.00619758817983,2,0,11,2,16.882633077548753,46.49180595029947,298.6298854566748,9.957275255117047,49,0
88.48724347524453,1,1,13,1,24.13714950447848,44.439531271757275,282.9990104688271,8.957822075738168,49,0
102.44019629290723,7,0,6,2,36.25476000304051,59.18617479373063,296.2531214138138,11.227072258370377,55,0
151.2016907653759,7,0,12,2,13.951956891019371,58.262192527752575,301.44244473965927,7.711490367470759,51,0
98.078802005507,6,2,14,4,31.694030749120696,46.970808968704716,284.7509350075835,8.642591735776778,54,0
122.98546652571352,8,0,9,2,33.80336650315883,31.249615166185936,289.8433976838286,11.99876189278558,53,0
85.93647149748224,7,0,9,3,45.35121739812652,54.58551786124666,279.8203331506545,9.751743250364592,49,0
99.30023019006076,5,1,4,3,43.10194856054301,58.27154807263318,342.83325599347035,7.583615083283922,60,0
135.4160127127102,6,1,9,4,38.64584791751771,60.88731722058196,309.70105022529,7.020393869269652,48,0
87.46065884424465,6,1,8,2,8.373209894854703,55.239391585313115,412.8376236084383,10.097433358787615,58,0
136.24897115993858,7,2,13,2,39.21053128047925,45.93327277457136,308.0352275639231,12.28379307393602,65,0
114.1550387091095,6,1,5,2,37.05513386060247,64.91003059259417,272.4571264835669,12.257091555062374,51,0
88.75066448211464,3,0,7,1,32.55944377078347,50.987727463488774,433.53376874315325,10.221761005785675,49,0
112.64815478111042,3,0,10,4,12.697778738545146,43.02615478452919,320.6813188857168,14.017818838192255,62,0
119.4510889925346,1,1,10,1,22.232260908129398,47.290199269314186,349.50623934464085,9.790359268119074,50,0
112.43619924434392,5,1,6,4,18.33177230465934,23.81046451287527,329.6051491601246,9.722864753205178,56,0
68.59550560219087,3,1,7,7,9.849915604929095,47.266372637321915,331.1505514648874,4.865128180522,46,0
85.45725648350263,9,1,10,4,29.970848485852056,60.32654779812003,326.7827025676237,9.10527410167757,45,0
95.0496272889699,8,0,9,2,22.021778785572202,55.09674533208845,244.89577176119673,11.704030069816989,45,0
98.51133141799907,4,1,10,2,56.25305580268912,72.80996259471779,318.3764523780706,13.127922673719407,56,1
112.41344195101357,2,2,15,6,28.312280605620906,46.05537628976444,233.75693480748805,8.33953073266543,48,0
103.55402001866507,3,1,8,1,42.9375315586596,57.30969744579974,291.2818581793733,10.924504658586097,49,0
73.29311282579798,2,0,11,2,14.309009753067754,61.89110264458658,263.7191271718356,12.093758064646575,57,0
107.60395702011927,4,2,12,3,24.699104139951302,85.14285512431113,317.8735092924362,10.022416306391799,50,0
112.21171490567646,4,0,16,2,30.968978760343145,52.17148236676461,316.70631236691173,5.433439084945539,62,0
111.1958089586208,5,1,6,6,20.918460513923296,34.33719231703965,324.0572945382593,10.494579999148504,50,0
121.61561451109243,8,1,11,3,25.777993151952558,62.71893130032923,314.36482863745437,11.522861248121787,46,0
116.67844309097808,6,1,6,3,27.820490937564614,77.98591033952685,269.65873291068004,8.105154209963082,49,0
109.18360158456873,3,1,8,4,27.660920145551056,45.16176934660068,286.949825532416,9.491690938251226,39,0
98.59668577082707,5,0,8,0,48.55118573035347,62.61622307909624,346.0198080627242,7.689007915742472,49,0
66.78078132968017,6,2,19,3,33.7822628543151,68.4309208284338,353.39283386472,4.859704902839295,49,0
108.59236438265171,3,1,14,4,34.79510562941303,65.2559831595523,242.66084506867253,12.054008823575312,50,0
104.15375374326223,8,1,17,8,35.396547743450704,51.883377837103666,223.4536183743677,9.992502932396297,42,0
105.43157674390747,8,0,9,3,36.12626377337112,39.522893626802805,263.6555308397644,13.195349993409966,52,1
74.46502848359381,5,0,11,1,29.171130161251348,48.780806779796215,352.26037910161256,11.714644383812354,52,0
78.37886919183475,4,1,10,4,26.79253628521154,56.87900680816446,360.7442015091517,9.291580476669102,44,0
121.06305706665808,2,0,2,1,31.668160595182776,63.62333786137594,253.76440597994142,9.833638679791182,56,0
99.2088969228669,6,2,10,3,41.568039489134726,55.00917571998559,315.36546768681694,11.132354781540345,47,0
113.63001394745248,5,0,12,1,41.26238188436383,44.301380501891344,391.72156665700436,11.933766833511488,39,0
100.56636752260923,6,1,9,6,27.59601524311589,58.33069484224653,320.7655738620167,10.645341261484022,33,0
100.59512278991491,7,0,10,3,37.67843694668112,62.901276016142305,371.07516426165466,12.211186290578969,53,0
118.76567611951995,3,1,17,3,28.054153369603323,55.694150846217205,349.9363285041549,9.406662526651058,53,0
